Open time,Open,High,Low,Close,Volume,Close time,Quote asset volume,Number of trades,Taker buy base asset volume,Taker buy quote asset volume,Ignore
2025-08-11 03:00:00,158.46,158.48,157.36,158.46,1133.77,1754882099999,179369.41044000,924,850.39900000,134534.17385000,0
2025-08-11 03:15:00,158.4,158.79,157.87,158.23,789.388,1754882999999,124976.91727000,572,612.71100000,97011.95628000,0
2025-08-11 03:30:00,158.21,158.57,157.74,157.76,313.82,1754883899999,49618.71059000,214,147.31200000,23296.22629000,0
2025-08-11 03:45:00,157.67,158.59,157.67,158.46,320.851,1754884799999,50791.86778000,275,231.55600000,36647.71811000,0
2025-08-11 04:00:00,158.51,159.21,158.44,159.15,833.709,1754885699999,132523.00215000,362,654.63100000,104065.20946000,0
2025-08-11 04:15:00,159.08,159.53,159.04,159.29,511.577,1754886599999,81488.35337000,280,314.85600000,50161.22383000,0
2025-08-11 04:30:00,159.2,159.31,158.69,159.2,543.593,1754887499999,86427.84654000,417,238.63300000,37943.19490000,0
2025-08-11 04:45:00,159.17,159.48,159.02,159.06,588.199,1754888399999,93643.44767000,398,265.61600000,42291.86774000,0
2025-08-11 05:00:00,159.02,159.87,158.96,159.86,642.05,1754889299999,102374.88734000,616,411.84600000,65680.12906000,0
2025-08-11 05:15:00,159.82,159.82,158.77,158.87,284.413,1754890199999,45285.68567000,239,61.98300000,9875.22585000,0
2025-08-11 05:30:00,158.91,158.99,158.41,158.54,650.552,1754891099999,103193.45726000,423,282.18900000,44758.92387000,0
2025-08-11 05:45:00,158.52,158.65,158.24,158.59,420.474,1754891999999,66622.20836000,364,247.20100000,39172.24527000,0
2025-08-11 06:00:00,158.61,158.81,158.46,158.67,413.94,1754892899999,65684.80381000,353,172.29800000,27340.29701000,0
2025-08-11 06:15:00,158.71,158.87,158.3,158.5,446.663,1754893799999,70824.53495000,286,233.78500000,37063.92119000,0
2025-08-11 06:30:00,158.46,158.54,157.87,158.05,493.915,1754894699999,78135.06191000,377,235.97200000,37331.30398000,0
2025-08-11 06:45:00,158.07,158.27,157.82,158.21,600.147,1754895599999,94890.36533000,354,438.13500000,69289.78350000,0
2025-08-11 07:00:00,158.19,158.36,157.93,158.09,442.124,1754896499999,69897.71787000,277,181.51200000,28696.37679000,0
2025-08-11 07:15:00,158.09,158.09,157.34,157.42,317.707,1754897399999,50054.47787000,304,131.42900000,20704.47514000,0
2025-08-11 07:30:00,157.51,157.52,156.99,157.52,697.546,1754898299999,109648.72331000,616,324.04000000,50935.51066000,0
2025-08-11 07:45:00,157.41,157.41,156.77,156.9,1127.768,1754899199999,177265.55784000,960,461.95400000,72611.82433000,0
2025-08-11 08:00:00,156.9,156.96,156.23,156.89,645.933,1754900099999,101172.47677000,452,256.19700000,40129.42161000,0
2025-08-11 08:15:00,156.86,157.38,156.86,157.38,258.608,1754900999999,40640.64860000,195,177.58100000,27904.95000000,0
2025-08-11 08:30:00,157.35,157.69,157.23,157.57,545.186,1754901899999,85857.52459000,268,396.07600000,62378.79739000,0
2025-08-11 08:45:00,157.54,158.23,157.4,157.89,801.669,1754902799999,126505.88033000,617,363.31200000,57375.57278000,0
2025-08-11 09:00:00,157.9,157.96,157.46,157.64,399.826,1754903699999,63055.38196000,322,217.38900000,34281.85958000,0
2025-08-11 09:15:00,157.64,157.64,157.17,157.54,1402.717,1754904599999,220853.65563000,1098,867.80000000,136635.57885000,0
2025-08-11 09:30:00,157.54,157.78,157.24,157.47,826.031,1754905499999,130060.66489000,653,331.41200000,52196.24646000,0
2025-08-11 09:45:00,157.48,157.53,156.81,157.02,309.109,1754906399999,48533.97792000,272,181.89500000,28554.71767000,0
2025-08-11 10:00:00,157.07,157.07,156.56,156.81,394.383,1754907299999,61814.04497000,271,261.51900000,40994.94931000,0
2025-08-11 10:15:00,156.78,157.06,156.04,156.91,533.799,1754908199999,83611.89529000,436,271.78600000,42591.53583000,0
2025-08-11 10:30:00,156.96,156.98,156.2,156.29,257.837,1754909099999,40337.90721000,225,131.08600000,20504.82260000,0
2025-08-11 10:45:00,156.3,156.31,155.8,156.06,698.686,1754909999999,109012.53483000,366,223.46500000,34867.30065000,0
2025-08-11 11:00:00,156.03,156.2,155.06,155.2,718.346,1754910899999,111627.99861000,486,414.38400000,64356.21509000,0
2025-08-11 11:15:00,155.17,155.24,153.49,153.49,1469.52,1754911799999,226815.96720000,992,236.77800000,36566.86774000,0
2025-08-11 11:30:00,153.46,154.55,153.32,154.35,952.314,1754912699999,146680.30404000,700,487.38200000,75025.12413000,0
2025-08-11 11:45:00,154.37,154.37,153.29,153.87,582.163,1754913599999,89573.57300000,458,258.85700000,39824.48659000,0
2025-08-11 12:00:00,153.8,154.39,153.53,153.98,844.247,1754914499999,129997.97730000,437,474.24100000,73077.33657000,0
2025-08-11 12:15:00,153.81,154.39,153.53,153.61,1184.006,1754915399999,182355.07981000,653,718.96000000,110745.79815000,0
2025-08-11 12:30:00,153.61,154.04,152.7,153.21,1610.366,1754916299999,247037.42130000,1069,582.93700000,89501.98401000,0
2025-08-11 12:45:00,153.16,153.74,153.09,153.72,594.785,1754917199999,91284.17465000,384,274.31700000,42103.18632000,0
2025-08-11 13:00:00,153.76,153.79,152.74,152.85,655.723,1754918099999,100388.64659000,425,221.22500000,33876.95034000,0
2025-08-11 13:15:00,152.85,153.32,152.44,152.69,1575.934,1754918999999,240678.54314000,559,920.13300000,140494.92937000,0
2025-08-11 13:30:00,152.72,154.4,152.67,154.23,1566.282,1754919899999,240828.54305000,910,656.67400000,100993.59619000,0
2025-08-11 13:45:00,154.19,154.81,153.86,154.42,1030.909,1754920799999,159159.80243000,673,599.74300000,92591.49807000,0
2025-08-11 14:00:00,154.54,155.14,153.83,153.86,944.516,1754921699999,146001.64915000,480,570.14000000,88133.29111000,0
2025-08-11 14:15:00,153.91,154.5,153.62,154.13,490.998,1754922599999,75597.75631000,360,289.36200000,44550.58521000,0
2025-08-11 14:30:00,154.13,155.5,154.08,154.71,915.199,1754923499999,141729.99638000,557,446.91700000,69209.90004000,0
2025-08-11 14:45:00,154.65,154.72,153.98,154.11,437.513,1754924399999,67509.79597000,286,201.01600000,31010.11060000,0
2025-08-11 15:00:00,154.08,154.14,153.11,153.74,857.637,1754925299999,131624.65079000,470,298.87200000,45891.32344000,0
2025-08-11 15:15:00,153.75,154.35,153.58,153.87,376.453,1754926199999,57943.43904000,330,203.68000000,31344.82219000,0
2025-08-11 15:30:00,153.93,154.81,153.79,154.81,385.296,1754927099999,59506.79605000,351,251.19100000,38797.88140000,0
2025-08-11 15:45:00,154.79,155.14,154.47,155.14,571.551,1754927999999,88483.16906000,344,301.19700000,46647.54025000,0
2025-08-11 16:00:00,155.13,156.46,155.1,155.72,1085.634,1754928899999,169172.01539000,795,499.19100000,77764.72805000,0
2025-08-11 16:15:00,155.72,155.92,154.6,155.04,530.419,1754929799999,82299.32580000,414,264.82000000,41081.96104000,0
2025-08-11 16:30:00,155.04,155.13,153.65,153.7,584.781,1754930699999,90383.43288000,453,225.86900000,34935.70079000,0
2025-08-11 16:45:00,153.7,154.53,153.7,154.24,302.477,1754931599999,46652.10667000,265,155.94000000,24054.82484000,0
2025-08-11 17:00:00,154.14,154.62,153.94,154.2,305.66,1754932499999,47167.96247000,260,122.73200000,18943.20969000,0
2025-08-11 17:15:00,154.18,154.49,153.6,154.34,318.862,1754933399999,49080.86461000,297,119.26500000,18354.30491000,0
2025-08-11 17:30:00,154.33,154.36,153.59,153.83,257.221,1754934299999,39578.99010000,260,115.50600000,17772.40277000,0
2025-08-11 17:45:00,153.86,153.86,153.26,153.39,850.792,1754935199999,130571.11854000,445,227.04900000,34848.94705000,0
2025-08-11 18:00:00,153.39,153.41,152.09,153.01,1907.49,1754936099999,291299.68958000,918,573.71100000,87670.67590000,0
2025-08-11 18:15:00,153.04,153.16,152.59,152.97,637.421,1754936999999,97479.02773000,341,273.85800000,41877.35911000,0
2025-08-11 18:30:00,152.98,153.47,152.98,153.02,264.209,1754937899999,40502.55604000,241,136.37700000,20906.13464000,0
2025-08-11 18:45:00,152.87,153.52,152.71,153.48,282.33,1754938799999,43260.84595000,252,148.65500000,22779.06743000,0
2025-08-11 19:00:00,153.4,153.44,152.89,152.98,351.875,1754939699999,53923.45611000,170,79.89500000,12245.32994000,0
2025-08-11 19:15:00,152.98,153.35,152.72,153.31,252.378,1754940599999,38617.15874000,214,184.87000000,28284.61582000,0
2025-08-11 19:30:00,153.31,153.53,152.62,152.75,401.606,1754941499999,61497.69896000,312,160.72500000,24611.06326000,0
2025-08-11 19:45:00,152.74,152.91,151.24,152.17,1577.255,1754942399999,239901.64942000,1028,413.98300000,62886.28827000,0
2025-08-11 20:00:00,152.16,152.36,151.38,151.47,558.127,1754943299999,84755.93407000,476,272.87400000,41438.29832000,0
2025-08-11 20:15:00,151.47,151.97,151.32,151.69,534.346,1754944199999,81032.34482000,271,297.35400000,45093.61127000,0
2025-08-11 20:30:00,151.7,151.88,151.38,151.74,282.504,1754945099999,42851.71446000,157,106.15800000,16095.97418000,0
2025-08-11 20:45:00,151.78,152.02,151.41,151.65,292.463,1754945999999,44388.80187000,202,196.50000000,29819.41505000,0
2025-08-11 21:00:00,151.58,151.94,151.54,151.85,121.171,1754946899999,18387.92435000,129,42.22600000,6406.95396000,0
2025-08-11 21:15:00,151.74,151.83,151.12,151.4,214.06,1754947799999,32419.44338000,186,106.07800000,16062.38954000,0
2025-08-11 21:30:00,151.42,151.42,150.0,150.63,1409.613,1754948699999,212199.82761000,576,421.31200000,63482.58040000,0
2025-08-11 21:45:00,150.63,150.7,149.75,150.69,720.327,1754949599999,108157.07124000,321,147.51100000,22180.92762000,0
2025-08-11 22:00:00,150.72,150.74,149.99,150.24,238.767,1754950499999,35880.58649000,192,135.72000000,20396.46304000,0
2025-08-11 22:15:00,150.33,150.52,149.33,149.69,785.624,1754951399999,117621.33411000,465,416.50900000,62378.45810000,0
2025-08-11 22:30:00,149.7,150.36,149.41,150.22,564.734,1754952299999,84619.06300000,428,248.75300000,37289.28158000,0
2025-08-11 22:45:00,150.2,150.52,150.2,150.41,291.501,1754953199999,43835.75313000,141,223.90900000,33671.16697000,0
2025-08-11 23:00:00,150.28,150.67,150.28,150.66,267.157,1754954099999,40207.54576000,170,143.54800000,21604.01758000,0
2025-08-11 23:15:00,150.65,150.74,150.32,150.47,371.825,1754954999999,55999.17867000,213,125.56400000,18911.46323000,0
2025-08-11 23:30:00,150.43,150.79,150.43,150.75,123.707,1754955899999,18637.00657000,89,79.07000000,11912.26355000,0
2025-08-11 23:45:00,150.73,150.77,150.52,150.54,865.87,1754956799999,130443.14151000,221,224.86900000,33886.91828000,0
2025-08-12 00:00:00,150.52,150.94,150.41,150.87,451.182,1754957699999,67992.36495000,241,274.26400000,41333.10464000,0
2025-08-12 00:15:00,150.88,151.33,150.86,151.06,229.536,1754958599999,34674.70930000,203,184.46500000,27867.25310000,0
2025-08-12 00:30:00,150.93,151.04,150.54,150.83,182.669,1754959499999,27557.32650000,124,138.00200000,20822.21077000,0
2025-08-12 00:45:00,150.85,151.47,150.76,151.27,238.1,1754960399999,35987.82582000,163,140.65900000,21257.22795000,0
2025-08-12 01:00:00,151.24,151.31,150.81,150.84,401.216,1754961299999,60602.33311000,171,244.68500000,36951.52933000,0
2025-08-12 01:15:00,150.8,151.27,150.64,151.27,155.906,1754962199999,23552.80963000,119,91.52200000,13825.90011000,0
2025-08-12 01:30:00,151.22,151.68,151.13,151.65,118.226,1754963099999,17905.08659000,104,79.32400000,12011.25825000,0
2025-08-12 01:45:00,151.65,151.81,151.43,151.62,114.164,1754963999999,17312.76816000,94,55.44000000,8411.10000000,0
2025-08-12 02:00:00,151.58,151.58,151.21,151.3,55.554,1754964899999,8410.40400000,67,27.42000000,4151.54994000,0
2025-08-12 02:15:00,151.29,151.75,151.15,151.75,64.994,1754965799999,9842.02710000,63,39.24600000,5944.64167000,0
2025-08-12 02:30:00,151.65,152.07,151.62,151.87,121.775,1754966699999,18495.06933000,148,70.88100000,10764.57131000,0
2025-08-12 02:45:00,151.81,151.81,151.56,151.66,56.107,1754967599999,8509.34650000,39,14.41400000,2187.22591000,0
2025-08-12 03:00:00,151.56,151.65,151.33,151.42,379.043,1754968499999,57422.63256000,92,47.14500000,7140.59285000,0
2025-08-12 03:15:00,151.38,151.38,150.83,151.18,422.481,1754969399999,63798.23715000,144,101.46500000,15340.35515000,0
2025-08-12 03:30:00,151.38,151.6,151.07,151.07,201.512,1754970299999,30525.82050000,87,102.97600000,15599.48568000,0
2025-08-12 03:45:00,151.13,151.34,151.05,151.05,315.343,1754971199999,47660.62838000,78,212.89600000,32177.93959000,0
2025-08-12 04:00:00,151.05,151.3,150.88,151.23,271.893,1754972099999,41061.47939000,138,213.04900000,32175.17984000,0
2025-08-12 04:15:00,151.21,151.52,151.14,151.52,204.956,1754972999999,31007.33740000,118,163.62000000,24753.44383000,0
2025-08-12 04:30:00,151.53,152.05,151.43,151.94,618.574,1754973899999,93911.60959000,254,363.81500000,55269.60090000,0
2025-08-12 04:45:00,151.92,151.95,151.63,151.64,209.321,1754974799999,31775.41840000,119,129.63900000,19679.34980000,0
2025-08-12 05:00:00,151.6,151.6,150.75,151.08,1024.399,1754975699999,154853.65869000,284,123.50200000,18654.08577000,0
2025-08-12 05:15:00,151.11,151.11,150.26,150.34,654.342,1754976599999,98474.75690000,279,135.10600000,20340.13568000,0
2025-08-12 05:30:00,150.35,150.35,149.58,149.9,635.383,1754977499999,95241.11261000,325,68.04700000,10211.56513000,0
2025-08-12 05:45:00,149.86,150.55,149.86,150.55,229.592,1754978399999,34488.80430000,183,151.02900000,22687.85170000,0
2025-08-12 06:00:00,150.53,150.75,149.96,149.96,171.15,1754979299999,25744.91241000,178,77.20500000,11618.48214000,0
2025-08-12 06:15:00,149.97,151.03,149.52,150.94,293.476,1754980199999,44138.92711000,261,176.91300000,26587.12324000,0
2025-08-12 06:30:00,150.92,150.95,150.53,150.7,246.345,1754981099999,37135.95253000,213,99.57700000,15009.10226000,0
2025-08-12 06:45:00,150.73,150.78,150.37,150.42,145.516,1754981999999,21892.98928000,94,70.68900000,10636.25924000,0
2025-08-12 07:00:00,150.43,151.25,150.43,151.24,230.008,1754982899999,34726.05633000,163,130.38600000,19684.09384000,0
2025-08-12 07:15:00,151.25,151.58,151.21,151.57,732.976,1754983799999,110991.24826000,302,547.60300000,82924.31026000,0
2025-08-12 07:30:00,151.51,151.51,151.12,151.24,580.738,1754984699999,87881.01869000,184,247.25400000,37411.14862000,0
2025-08-12 07:45:00,151.25,151.45,151.19,151.35,188.885,1754985599999,28578.09550000,137,121.68900000,18409.32108000,0
2025-08-12 08:00:00,151.35,151.35,150.92,151.31,304.542,1754986499999,46032.63699000,161,124.63200000,18845.81569000,0
2025-08-12 08:15:00,151.33,151.48,151.03,151.07,120.256,1754987399999,18191.90879000,118,56.01900000,8475.62559000,0
2025-08-12 08:30:00,151.08,151.86,151.04,151.85,248.574,1754988299999,37627.98157000,181,96.86600000,14655.95348000,0
2025-08-12 08:45:00,151.85,151.94,151.2,151.33,144.788,1754989199999,21947.85345000,158,68.52500000,10395.63051000,0
2025-08-12 09:00:00,151.27,151.31,150.34,150.41,633.593,1754990099999,95535.35037000,300,209.11500000,31513.37252000,0
2025-08-12 09:15:00,150.41,151.35,150.35,150.9,2074.868,1754990999999,313098.68461000,687,1616.32400000,243949.83935000,0
2025-08-12 09:30:00,150.85,150.94,150.47,150.8,521.169,1754991899999,78555.92698000,276,299.74800000,45178.78283000,0
2025-08-12 09:45:00,150.76,150.9,150.28,150.41,205.15,1754992799999,30902.64879000,155,157.23900000,23687.95872000,0
2025-08-12 10:00:00,150.39,150.49,149.82,149.98,537.843,1754993699999,80736.51820000,333,234.10900000,35148.71900000,0
2025-08-12 10:15:00,150.04,150.54,149.81,150.44,501.464,1754994599999,75366.36206000,299,266.79200000,40100.94274000,0
2025-08-12 10:30:00,150.45,150.79,150.18,150.46,217.375,1754995499999,32715.23319000,141,128.47700000,19341.41981000,0
2025-08-12 10:45:00,150.48,150.83,150.43,150.56,490.191,1754996399999,73832.68238000,208,426.63800000,64263.24131000,0
2025-08-12 11:00:00,150.53,150.73,149.62,149.78,358.603,1754997299999,53829.62082000,259,107.62200000,16180.25788000,0
2025-08-12 11:15:00,149.85,150.57,149.83,150.51,285.843,1754998199999,42974.47342000,208,137.39500000,20657.53344000,0
2025-08-12 11:30:00,150.53,150.97,150.49,150.62,407.016,1754999099999,61371.97593000,192,125.95800000,18991.73210000,0
2025-08-12 11:45:00,150.6,151.09,150.55,150.97,183.775,1754999999999,27742.71455000,127,105.47200000,15922.57340000,0
2025-08-12 12:00:00,150.99,151.12,150.76,150.87,150.682,1755000899999,22743.70189000,123,77.03800000,11627.55106000,0
2025-08-12 12:15:00,150.88,151.59,150.66,151.45,136.467,1755001799999,20619.10015000,136,42.45100000,6410.29369000,0
2025-08-12 12:30:00,151.57,153.25,151.46,152.92,3542.416,1755002699999,540059.34194000,2352,1754.09000000,267444.81647000,0
2025-08-12 12:45:00,153.02,153.46,152.51,152.9,1297.852,1755003599999,198510.95034000,794,468.80000000,71696.57316000,0
2025-08-12 13:00:00,152.92,153.03,151.66,152.66,1049.641,1755004499999,159940.78768000,554,458.93300000,69903.04029000,0
2025-08-12 13:15:00,152.59,153.27,152.31,153.27,778.21,1755005399999,118956.47890000,503,328.45900000,50251.70500000,0
2025-08-12 13:30:00,153.31,153.6,152.13,152.15,1728.795,1755006299999,264567.88306000,1140,713.78000000,109247.55426000,0
2025-08-12 13:45:00,152.12,152.54,151.11,151.54,2356.618,1755007199999,357432.46599000,1514,1228.65300000,186333.19241000,0
2025-08-12 14:00:00,151.5,152.55,151.28,152.48,723.421,1755008099999,109882.54523000,508,404.02800000,61349.28805000,0
2025-08-12 14:15:00,152.57,153.1,152.12,153.02,615.077,1755008999999,93860.53222000,400,336.03000000,51274.68065000,0
2025-08-12 14:30:00,153.06,153.57,152.81,153.57,429.763,1755009899999,65877.73899000,328,229.96600000,35263.20916000,0
2025-08-12 14:45:00,153.5,154.23,152.95,154.11,708.566,1755010799999,108977.41839000,517,301.55200000,46405.44781000,0
2025-08-12 15:00:00,154.1,154.48,153.73,153.73,933.416,1755011699999,143818.72109000,548,408.44300000,62956.39554000,0
2025-08-12 15:15:00,153.79,155.38,153.71,155.2,2781.242,1755012599999,430670.67175000,892,1625.15300000,251775.50421000,0
2025-08-12 15:30:00,155.2,155.66,154.54,154.66,1009.375,1755013499999,156536.13455000,613,389.95700000,60508.40603000,0
2025-08-12 15:45:00,154.71,155.86,154.52,155.6,1067.072,1755014399999,165713.53175000,543,511.24500000,79361.38571000,0
2025-08-12 16:00:00,155.6,155.9,155.12,155.22,552.452,1755015299999,85921.36783000,461,301.29500000,46876.39892000,0
2025-08-12 16:15:00,155.19,156.46,154.94,156.46,932.55,1755016199999,145306.83460000,598,654.58800000,102048.17720000,0
2025-08-12 16:30:00,156.47,158.65,156.1,158.21,3261.562,1755017099999,513501.48472000,1715,2023.21600000,318682.57432000,0
2025-08-12 16:45:00,158.06,158.7,158.0,158.25,1155.896,1755017999999,183075.75023000,674,599.97100000,95036.73837000,0
2025-08-12 17:00:00,158.31,159.42,158.31,159.02,1687.093,1755018899999,268221.84060000,866,927.15800000,147378.37502000,0
2025-08-12 17:15:00,159.09,159.85,158.63,158.72,2357.309,1755019799999,375419.17869000,908,1381.25300000,220142.47551000,0
2025-08-12 17:30:00,158.78,159.44,158.24,159.08,1061.899,1755020699999,168748.94449000,711,368.57000000,58582.85977000,0
2025-08-12 17:45:00,159.1,159.25,158.66,159.18,564.198,1755021599999,89687.68917000,395,333.32800000,52981.74825000,0
2025-08-12 18:00:00,159.32,160.8,159.3,160.77,2512.579,1755022499999,402033.50388000,1017,2158.55700000,345422.45879000,0
2025-08-12 18:15:00,160.66,161.94,160.64,161.38,2789.13,1755023399999,449884.85176000,1436,1593.73100000,257001.09762000,0
2025-08-12 18:30:00,161.42,161.57,160.62,161.45,1139.808,1755024299999,183707.18068000,690,577.87400000,93141.79662000,0
2025-08-12 18:45:00,161.51,161.92,160.87,161.19,834.505,1755025199999,134544.39787000,508,404.80300000,65255.08751000,0
2025-08-12 19:00:00,161.18,161.79,161.14,161.72,823.636,1755026099999,133031.30450000,370,389.70500000,62963.26146000,0
2025-08-12 19:15:00,161.72,162.3,161.72,162.29,1696.395,1755026999999,274812.00515000,587,951.50700000,154097.12402000,0
2025-08-12 19:30:00,162.31,163.44,162.04,162.21,1232.921,1755027899999,200490.37937000,809,747.48000000,121567.57447000,0
2025-08-12 19:45:00,162.21,163.62,162.07,163.14,1216.173,1755028799999,198048.26891000,711,805.96900000,131314.12890000,0
2025-08-12 20:00:00,163.28,163.35,162.37,162.92,1411.841,1755029699999,229844.87164000,765,737.88100000,120144.25285000,0
2025-08-12 20:15:00,162.92,163.89,162.45,162.7,2089.205,1755030599999,341446.98873000,1036,990.39800000,161859.50950000,0
2025-08-12 20:30:00,162.67,163.35,162.66,163.35,1374.314,1755031499999,224091.51260000,726,729.60400000,118973.45346000,0
2025-08-12 20:45:00,163.35,163.96,163.25,163.88,1219.698,1755032399999,199648.07120000,645,759.71400000,124361.72157000,0
2025-08-12 21:00:00,163.88,164.31,163.02,164.27,1392.635,1755033299999,227962.61136000,623,1049.05300000,171756.42618000,0
2025-08-12 21:15:00,164.24,164.73,163.87,164.13,1652.986,1755034199999,271605.00770000,861,696.12200000,114406.35176000,0
2025-08-12 21:30:00,164.1,165.69,163.69,165.56,1768.864,1755035099999,291812.14201000,890,1236.43700000,204016.05517000,0
2025-08-12 21:45:00,165.64,165.77,164.22,164.62,915.552,1755035999999,150919.61449000,581,375.99600000,62018.80209000,0
2025-08-12 22:00:00,164.8,164.91,163.71,164.4,1049.018,1755036899999,172132.11367000,650,504.04200000,82734.54010000,0
2025-08-12 22:15:00,164.46,165.24,164.03,164.81,657.749,1755037799999,108311.48212000,454,376.21500000,61956.92185000,0
2025-08-12 22:30:00,164.8,165.31,164.13,164.13,357.727,1755038699999,58910.19238000,332,146.87700000,24204.88443000,0
2025-08-12 22:45:00,164.16,164.17,163.37,163.91,446.913,1755039599999,73209.57384000,361,269.80500000,44197.38520000,0
2025-08-12 23:00:00,163.93,164.18,163.55,163.64,535.838,1755040499999,87830.22535000,362,282.26500000,46278.69085000,0
2025-08-12 23:15:00,163.7,164.37,163.56,164.09,303.036,1755041399999,49684.17663000,216,157.27500000,25788.78888000,0
2025-08-12 23:30:00,164.11,164.93,164.0,164.81,454.356,1755042299999,74752.70274000,210,327.55900000,53901.36266000,0
2025-08-12 23:45:00,164.78,165.04,164.0,164.01,560.621,1755043199999,92261.57399000,364,317.36600000,52259.38708000,0
2025-08-13 00:00:00,164.0,164.4,163.8,164.4,250.506,1755044099999,41083.66230000,180,115.48400000,18947.02202000,0
2025-08-13 00:15:00,164.4,164.79,164.22,164.55,299.524,1755044999999,49249.40288000,187,208.86300000,34341.39337000,0
2025-08-13 00:30:00,164.45,166.5,164.43,166.46,1192.784,1755045899999,197859.77302000,786,787.96100000,130687.26528000,0
2025-08-13 00:45:00,166.39,166.6,165.71,165.89,676.579,1755046799999,112422.22675000,426,232.18500000,38584.46439000,0
2025-08-13 01:00:00,165.91,165.91,164.14,164.19,820.305,1755047699999,135383.59719000,625,473.63500000,78177.14458000,0
2025-08-13 01:15:00,164.2,166.74,164.2,166.34,853.092,1755048599999,141332.76593000,653,426.41400000,70595.38278000,0
2025-08-13 01:30:00,166.4,166.74,165.03,165.36,461.512,1755049499999,76530.28262000,403,215.00700000,35662.83465000,0
2025-08-13 01:45:00,165.25,166.4,165.03,166.2,708.803,1755050399999,117352.25988000,407,520.27300000,86147.85003000,0
2025-08-13 02:00:00,166.04,166.2,165.36,165.62,339.947,1755051299999,56358.87312000,304,150.97700000,25039.20853000,0
2025-08-13 02:15:00,165.64,166.78,165.64,166.76,521.268,1755052199999,86696.33432000,381,326.72800000,54331.34076000,0
2025-08-13 02:30:00,166.73,168.88,166.12,168.4,1709.289,1755053099999,286514.57672000,1199,1203.26400000,201624.84896000,0
2025-08-13 02:45:00,168.36,169.82,168.06,169.79,950.455,1755053999999,160746.09301000,702,677.48300000,114580.74919000,0
2025-08-13 03:00:00,169.78,170.6,168.3,169.1,2343.61,1755054899999,397536.27589000,1687,1292.70700000,219326.37505000,0
2025-08-13 03:15:00,169.06,170.55,169.06,169.75,867.781,1755055799999,147400.78742000,742,557.05100000,94627.42791000,0
2025-08-13 03:30:00,169.66,170.5,169.31,170.28,532.34,1755056699999,90431.41155000,419,261.40800000,44406.82762000,0
2025-08-13 03:45:00,170.21,170.21,169.04,169.07,369.162,1755057599999,62541.01285000,281,207.90500000,35205.48816000,0
2025-08-13 04:00:00,169.06,170.28,168.73,170.28,873.97,1755058499999,148113.83860000,507,524.79000000,88974.59438000,0
2025-08-13 04:15:00,170.31,171.1,169.72,169.72,1019.851,1755059399999,173920.04077000,715,599.44900000,102277.66834000,0
2025-08-13 04:30:00,169.77,170.29,169.15,169.37,1458.847,1755060299999,247971.79899000,906,984.59000000,167397.73136000,0
2025-08-13 04:45:00,169.36,170.15,169.1,169.86,581.251,1755061199999,98661.52558000,290,328.22300000,55751.16194000,0
2025-08-13 05:00:00,169.85,169.88,169.04,169.06,846.379,1755062099999,143304.90567000,494,233.21500000,39468.16841000,0
2025-08-13 05:15:00,169.09,169.37,168.79,169.11,1152.595,1755062999999,194997.26544000,759,444.73300000,75257.05385000,0
2025-08-13 05:30:00,169.08,169.16,168.13,168.91,997.114,1755063899999,168311.40218000,633,405.55800000,68451.79045000,0
2025-08-13 05:45:00,168.88,168.95,167.61,168.08,1340.902,1755064799999,225528.64424000,819,584.15500000,98194.76445000,0
2025-08-13 06:00:00,168.08,168.24,167.2,168.13,591.615,1755065699999,99238.60300000,462,229.31900000,38474.59738000,0
2025-08-13 06:15:00,168.11,168.18,166.96,167.36,1556.926,1755066599999,260431.55394000,504,914.03700000,152782.70870000,0
2025-08-13 06:30:00,167.38,167.96,166.78,166.78,611.933,1755067499999,102485.64749000,406,407.63200000,68280.84740000,0
2025-08-13 06:45:00,166.78,167.64,166.75,167.26,652.76,1755068399999,109059.94084000,423,325.67300000,54372.52641000,0
2025-08-13 07:00:00,167.25,167.94,167.25,167.66,938.633,1755069299999,157293.56784000,448,606.85700000,101676.36621000,0
2025-08-13 07:15:00,167.63,168.53,167.42,168.26,924.945,1755070199999,155611.92840000,428,447.85500000,75374.95964000,0
2025-08-13 07:30:00,168.21,168.5,167.68,168.37,517.808,1755071099999,86992.89867000,318,234.95000000,39475.75370000,0
2025-08-13 07:45:00,168.37,169.6,168.24,169.58,684.206,1755071999999,115546.06631000,448,507.36100000,85685.85329000,0
2025-08-13 08:00:00,169.57,169.79,169.1,169.23,780.944,1755072899999,132242.48110000,522,305.80700000,51797.54148000,0
2025-08-13 08:15:00,169.06,169.08,168.58,168.7,598.181,1755073799999,100985.44170000,441,271.91300000,45894.11654000,0
2025-08-13 08:30:00,168.7,169.43,168.63,169.14,451.915,1755074699999,76427.51446000,381,253.77000000,42923.56566000,0
2025-08-13 08:45:00,169.13,169.67,168.84,169.67,524.776,1755075599999,88848.81305000,325,329.03400000,55714.43606000,0
2025-08-13 09:00:00,169.64,170.72,169.64,170.71,1153.892,1755076499999,196255.55669000,698,759.36400000,129165.39516000,0
2025-08-13 09:15:00,170.67,171.98,170.02,171.3,2449.514,1755077399999,419284.73010000,1551,1409.04700000,241134.87211000,0
2025-08-13 09:30:00,171.32,171.85,170.83,171.01,1084.664,1755078299999,185790.28397000,682,517.77900000,88716.96952000,0
